ncbiTaxID_new,superkingdom_id,superkingdom,phylum_id,phylum,class_id,class,order_id,order,family_id,family,genus_id,genus,species_id,species,rank_new,name_new,Temp,Temp_Range_Average,Temp_Duplicate_Average,Temp_Value,Type,Source,Source_ID,taxid_original,taxid_was_merged,taxid_was_deleted,taxid_is_deleted_after_update,has_refseq_assembly
111291,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267891.0,Moritellaceae,58050.0,Moritella,111291.0,Moritella profunda,species,Moritella profunda,2.00,2.00,2.0,original,optimum,Tempura,Tempura8634,111291,False,False,False,False
1245754,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,75682.0,Oxalobacteraceae,1229970.0,Glaciimonas,1245754.0,Glaciimonas frigoris,species,Glaciimonas frigoris,3.00,3.00,3.0,original,optimum,Tempura,Tempura8557,1245754,False,False,False,False
174037,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267894.0,Psychromonadaceae,67572.0,Psychromonas,174037.0,Psychromonas profunda,species,Psychromonas profunda,3.50,3.50,3.5,original,optimum,Tempura,Tempura8632,174037,False,False,False,False
1970431,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204457.0,Sphingomonadales,41297.0,Sphingomonadaceae,13687.0,Sphingomonas,1970431.0,Sphingomonas sp. 12-62-6,species,Sphingomonas sp. 12-62-6,4.20,4.20,4.2,original,optimum,aciDB,aciDB235,1970431,False,False,False,False
1970435,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204457.0,Sphingomonadales,41297.0,Sphingomonadaceae,13687.0,Sphingomonas,1970435.0,Sphingomonas sp. 28-66-16,species,Sphingomonas sp. 28-66-16,4.20,4.20,4.2,original,optimum,aciDB,aciDB233,1970435,False,False,False,False
1970597,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204457.0,Sphingomonadales,,,,,1970597.0,Sphingomonadales bacterium 35-56-22,species,Sphingomonadales bacterium 35-56-22,4.20,4.20,4.2,original,optimum,aciDB,aciDB228,1970597,False,False,False,False
1970598,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204457.0,Sphingomonadales,,,,,1970598.0,Sphingomonadales bacterium 39-57-19,species,Sphingomonadales bacterium 39-57-19,4.20,4.20,4.2,original,optimum,aciDB,aciDB229,1970598,False,False,False,False
1970599,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204457.0,Sphingomonadales,,,,,1970599.0,Sphingomonadales bacterium 39-62-4,species,Sphingomonadales bacterium 39-62-4,4.20,4.20,4.2,original,optimum,aciDB,aciDB227,1970599,False,False,False,False
111292,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267891.0,Moritellaceae,58050.0,Moritella,111292.0,Moritella abyssi,species,Moritella abyssi,4.50,4.50,4.5,original,optimum,Tempura,Tempura8631,111292,False,False,False,False
866565,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,80864.0,Comamonadaceae,52972.0,Polaromonas,866565.0,Polaromonas cryoconiti,species,Polaromonas cryoconiti,5.50,5.50,5.5,original,optimum,Tempura,Tempura8555,866565,False,False,False,False
1970304,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204441.0,Rhodospirillales,433.0,Acetobacteraceae,50709.0,Acidocella,1970304.0,Acidocella sp. 20-63-7,species,Acidocella sp. 20-63-7,6.29,6.29,6.29,original,optimum,aciDB,aciDB70,1970304,False,False,False,False
1970305,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204441.0,Rhodospirillales,433.0,Acetobacteraceae,50709.0,Acidocella,1970305.0,Acidocella sp. 21-58-7,species,Acidocella sp. 21-58-7,6.29,6.29,6.29,original,optimum,aciDB,aciDB71,1970305,False,False,False,False
1970306,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204441.0,Rhodospirillales,433.0,Acetobacteraceae,50709.0,Acidocella,1970306.0,Acidocella sp. 35-58-6,species,Acidocella sp. 35-58-6,6.29,6.29,6.29,original,optimum,aciDB,aciDB72,1970306,False,False,False,False
1970308,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,80864.0,Comamonadaceae,12916.0,Acidovorax,1970308.0,Acidovorax sp. 17-64-282,species,Acidovorax sp. 17-64-282,6.29,6.29,6.29,original,optimum,aciDB,aciDB79,1970308,False,False,False,False
1970311,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,80864.0,Comamonadaceae,12916.0,Acidovorax,1970311.0,Acidovorax sp. 32-64-7,species,Acidovorax sp. 32-64-7,6.29,6.29,6.29,original,optimum,aciDB,aciDB76,1970311,False,False,False,False
1970488,2.0,Bacteria,201174.0,Actinomycetota,,,,,,,,,1970488.0,Actinobacteria bacterium 21-64-8,species,Actinobacteria bacterium 21-64-8,6.29,6.29,6.29,original,optimum,aciDB,aciDB84,1970488,False,False,False,False
1970489,2.0,Bacteria,201174.0,Actinomycetota,,,,,,,,,1970489.0,Actinobacteria bacterium 21-73-9,species,Actinobacteria bacterium 21-73-9,6.29,6.29,6.29,original,optimum,aciDB,aciDB83,1970489,False,False,False,False
1796491,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,32003.0,Nitrosomonadales,90627.0,Gallionellaceae,96.0,Gallionella,1796491.0,Candidatus Gallionella acididurans,species,Candidatus Gallionella acididurans,6.50,6.50,6.5,original,optimum,aciDB,aciDB129,1796491,False,False,False,False
84981,2.0,Bacteria,200940.0,Thermodesulfobacteriota,3024418.0,Desulfobacteria,213118.0,Desulfobacterales,2904606.0,Desulfofabaceae,109169.0,Desulfofaba,84981.0,Desulfofaba gelida,species,Desulfofaba gelida,7.00,7.00,7.0,original,optimum,BacDive,3984,84981,False,False,False,False
913101,2.0,Bacteria,203691.0,Spirochaetota,203692.0,Spirochaetia,136.0,Spirochaetales,2791015.0,Sphaerochaetaceae,1920504.0,Pleomorphochaeta,913101.0,Pleomorphochaeta multiformis,species,Pleomorphochaeta multiformis,7.00,7.00,7.0,original,optimum,Tempura,Tempura8614,913101,False,False,False,False
351628,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,186802.0,Eubacteriales,31979.0,Clostridiaceae,1485.0,Clostridium,351628.0,Clostridium schirmacherense,species,Clostridium schirmacherense,"46,152.00","46,152.00",7.5,manual fix,optimum,BacDive,2832,351628,False,False,False,False
291182,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,291181.0,Subsaxibacter,291182.0,Subsaxibacter broadyi,species,Subsaxibacter broadyi,8.00,8.00,8.0,original,optimum,Tempura,Tempura8609,291182,False,False,False,False
907462,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135619.0,Oceanospirillales,135620.0,Oceanospirillaceae,1437109.0,Profundimonas,907462.0,Profundimonas piezophila,species,Profundimonas piezophila,8.00,8.00,8.0,original,optimum,Tempura,Tempura8630,907462,False,False,False,False
84980,2.0,Bacteria,200940.0,Thermodesulfobacteriota,3031451.0,Desulfobulbia,3024411.0,Desulfobulbales,2886822.0,Desulfocapsaceae,109168.0,Desulfotalea,84980.0,Desulfotalea psychrophila,species,Desulfotalea psychrophila,10.00,10.00,10.0,original,optimum,BacDive,4030,84980,False,False,False,False
84982,2.0,Bacteria,200940.0,Thermodesulfobacteriota,3024418.0,Desulfobacteria,213118.0,Desulfobacterales,213119.0,Desulfobacteraceae,109166.0,Desulfofrigus,84982.0,Desulfofrigus oceanense,species,Desulfofrigus oceanense,10.00,10.00,10.0,original,optimum,BacDive,3988,84982,False,False,False,False
145373,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267894.0,Psychromonadaceae,67572.0,Psychromonas,145373.0,Psychromonas kaikoae,species,Psychromonas kaikoae,10.00,10.00,10.0,original,optimum,Tempura,Tempura8629,145373,False,False,False,False
468915,2.0,Bacteria,1297.0,Deinococcota,188787.0,Deinococci,118964.0,Deinococcales,183710.0,Deinococcaceae,1298.0,Deinococcus,468915.0,Deinococcus claudionis,species,Deinococcus claudionis,10.00,10.00,10.0,original,optimum,Tempura,Tempura8503,468915,False,False,False,False
291180,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,291178.0,Subsaximicrobium,291180.0,Subsaximicrobium saxinquilinus,species,Subsaximicrobium saxinquilinus,10.50,10.50,10.5,original,optimum,Tempura,Tempura8543,291180,False,False,False,False
291191,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,244698.0,Gillisia,291191.0,Gillisia sandarakina,species,Gillisia sandarakina,10.50,10.50,10.5,original,optimum,Tempura,Tempura8603,291191,False,False,False,False
291192,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,244698.0,Gillisia,291192.0,Gillisia illustrilutea,species,Gillisia illustrilutea,10.50,10.50,10.5,original,optimum,Tempura,Tempura8602,291192,False,False,False,False
56807,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,72275.0,Alteromonadaceae,89404.0,Glaciecola,56807.0,Glaciecola pallidula,species,Glaciecola pallidula,12.50,12.50,12.5,original,optimum,Tempura,Tempura8608,56807,False,False,False,False
291184,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,291183.0,Lacinutrix,291184.0,Lacinutrix copepodicola,species,Lacinutrix copepodicola,13.00,13.00,13.0,original,optimum,Tempura,Tempura8525,291184,False,False,False,False
2042962,2.0,Bacteria,57723.0,Acidobacteriota,204432.0,Terriglobia,204433.0,Terriglobales,3121618.0,Candidatus Korobacteraceae,2136116.0,Candidatus Sulfotelmatobacter,2042962.0,Candidatus Sulfotelmatobacter kueseliae,species,Candidatus Sulfotelmatobacter kueseliae,14.00,14.00,14.0,original,optimum,aciDB,aciDB338,2042962,False,False,False,False
2043160,2.0,Bacteria,57723.0,Acidobacteriota,204432.0,Terriglobia,204433.0,Terriglobales,3121618.0,Candidatus Korobacteraceae,2136116.0,Candidatus Sulfotelmatobacter,2043160.0,Candidatus Sulfotelmatobacter sp. SbA7,species,Candidatus Sulfotelmatobacter sp. SbA7,14.00,14.00,14.0,original,optimum,aciDB,aciDB339,2043160,False,False,False,False
2043161,2.0,Bacteria,57723.0,Acidobacteriota,204432.0,Terriglobia,204433.0,Terriglobales,204434.0,Acidobacteriaceae,2136117.0,Candidatus Sulfotelmatomonas,2043161.0,Candidatus Sulfotelmatomonas gaucii,species,Candidatus Sulfotelmatomonas gaucii,14.00,14.00,14.0,original,optimum,aciDB,aciDB340,2043161,False,False,False,False
2043164,2.0,Bacteria,57723.0,Acidobacteriota,204432.0,Terriglobia,332160.0,Bryobacterales,332161.0,Solibacteraceae,2136118.0,Candidatus Sulfopaludibacter,2043164.0,Candidatus Sulfopaludibacter sp. SbA3,species,Candidatus Sulfopaludibacter sp. SbA3,14.00,14.00,14.0,original,optimum,aciDB,aciDB335,2043164,False,False,False,False
2043165,2.0,Bacteria,57723.0,Acidobacteriota,204432.0,Terriglobia,332160.0,Bryobacterales,332161.0,Solibacteraceae,2136118.0,Candidatus Sulfopaludibacter,2043165.0,Candidatus Sulfopaludibacter sp. SbA4,species,Candidatus Sulfopaludibacter sp. SbA4,14.00,14.00,14.0,original,optimum,aciDB,aciDB337,2043165,False,False,False,False
2043166,2.0,Bacteria,57723.0,Acidobacteriota,204432.0,Terriglobia,332160.0,Bryobacterales,332161.0,Solibacteraceae,2136118.0,Candidatus Sulfopaludibacter,2043166.0,Candidatus Sulfopaludibacter sp. SbA6,species,Candidatus Sulfopaludibacter sp. SbA6,14.00,14.00,14.0,original,optimum,aciDB,aciDB336,2043166,False,False,False,False
2043169,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,186802.0,Eubacteriales,2937909.0,Desulfitobacteriaceae,79206.0,Desulfosporosinus,2043169.0,Candidatus Desulfosporosinus infrequens,species,Candidatus Desulfosporosinus infrequens,14.00,14.00,14.0,original,optimum,aciDB,aciDB116,2043169,False,False,False,False
394284,2.0,Bacteria,1239.0,Bacillota,909932.0,Negativicutes,909929.0,Selenomonadales,1843490.0,Sporomusaceae,552808.0,Psychrosinus,394284.0,Psychrosinus fermentans,species,Psychrosinus fermentans,14.50,14.50,14.5,original,optimum,Tempura,Tempura8576,394284,False,False,False,False
87645,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,206351.0,Neisseriales,2897176.0,Aquaspirillaceae,187.0,Aquaspirillum,87645.0,Aquaspirillum arcticum,species,Aquaspirillum arcticum,15.00,15.00,15.0,original,optimum,Tempura,Tempura8588,87645,False,False,False,False
146829,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,72273.0,Thiotrichales,135616.0,Piscirickettsiaceae,2039723.0,Thiomicrorhabdus,146829.0,Thiomicrorhabdus psychrophila,species,Thiomicrorhabdus psychrophila,15.00,15.00,15.0,original,optimum,Tempura,Tempura8581,146829,False,False,False,False
191389,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85006.0,Micrococcales,85023.0,Microbacteriaceae,110932.0,Leifsonia,191389.0,Leifsonia rubra,species,Leifsonia rubra,15.00,15.00,15.0,original,optimum,Tempura,Tempura8570,191389,False,False,False,False
313587,2157.0,Archaea,28890.0,Euryarchaeota,224756.0,Methanomicrobia,2191.0,Methanomicrobiales,2194.0,Methanomicrobiaceae,2195.0,Methanogenium,62970.0,Methanogenium frigidum,strain,Methanogenium frigidum Ace-2,15.00,15.00,15.0,original,optimum,Tempura,Tempura8621,313587,False,False,False,False
442733,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,2762318.0,Weeksellaceae,2907937.0,Halpernia,442733.0,Halpernia marina,species,Halpernia marina,15.00,15.00,15.0,original,optimum,Tempura,Tempura8496,442733,False,False,False,False
913100,2.0,Bacteria,203691.0,Spirochaetota,203692.0,Spirochaetia,136.0,Spirochaetales,137.0,Spirochaetaceae,146.0,Spirochaeta,913100.0,Spirochaeta psychrophila,species,Spirochaeta psychrophila,15.00,15.00,15.0,original,optimum,Tempura,Tempura8616,913100,False,False,False,False
1658619,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,1737068.0,Aurantivirga,1658619.0,Aurantivirga profunda,species,Aurantivirga profunda,15.00,15.00,15.0,original,optimum,Tempura,Tempura8560,1658619,False,False,False,False
1663198,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,291181.0,Subsaxibacter,1663198.0,Subsaxibacter sediminis,species,Subsaxibacter sediminis,15.00,15.00,15.0,original,optimum,Tempura,Tempura8589,1663198,False,False,False,False
1970437,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204457.0,Sphingomonadales,41297.0,Sphingomonadaceae,13687.0,Sphingomonas,1970437.0,Sphingomonas sp. 32-66-10,species,Sphingomonas sp. 32-66-10,15.27,15.27,15.27,original,optimum,aciDB,aciDB230,1970437,False,False,False,False
1970438,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135614.0,Lysobacterales,32033.0,Lysobacteraceae,40323.0,Stenotrophomonas,1970438.0,Stenotrophomonas sp. 14-69-23,species,Stenotrophomonas sp. 14-69-23,15.27,15.27,15.27,original,optimum,aciDB,aciDB237,1970438,False,False,False,False
1970439,2.0,Bacteria,29547.0,Campylobacterota,3031852.0,Epsilonproteobacteria,213849.0,Campylobacterales,2771471.0,Sulfurimonadaceae,286130.0,Sulfuricurvum,1970439.0,Sulfuricurvum sp. 17-40-25,species,Sulfuricurvum sp. 17-40-25,15.27,15.27,15.27,original,optimum,aciDB,aciDB342,1970439,False,False,False,False
1970440,2.0,Bacteria,29547.0,Campylobacterota,3031852.0,Epsilonproteobacteria,213849.0,Campylobacterales,2771471.0,Sulfurimonadaceae,286130.0,Sulfuricurvum,1970440.0,Sulfuricurvum sp. 24-42-5,species,Sulfuricurvum sp. 24-42-5,15.27,15.27,15.27,original,optimum,aciDB,aciDB341,1970440,False,False,False,False
1970441,2.0,Bacteria,29547.0,Campylobacterota,3031852.0,Epsilonproteobacteria,213849.0,Campylobacterales,2771472.0,Sulfurovaceae,265570.0,Sulfurovum,1970441.0,Sulfurovum sp. 16-42-52,species,Sulfurovum sp. 16-42-52,15.27,15.27,15.27,original,optimum,aciDB,aciDB348,1970441,False,False,False,False
1970442,2.0,Bacteria,29547.0,Campylobacterota,3031852.0,Epsilonproteobacteria,213849.0,Campylobacterales,2771472.0,Sulfurovaceae,265570.0,Sulfurovum,1970442.0,Sulfurovum sp. 17-42-90,species,Sulfurovum sp. 17-42-90,15.27,15.27,15.27,original,optimum,aciDB,aciDB349,1970442,False,False,False,False
1970443,2.0,Bacteria,29547.0,Campylobacterota,3031852.0,Epsilonproteobacteria,213849.0,Campylobacterales,2771472.0,Sulfurovaceae,265570.0,Sulfurovum,1970443.0,Sulfurovum sp. 24-42-9,species,Sulfurovum sp. 24-42-9,15.27,15.27,15.27,original,optimum,aciDB,aciDB346,1970443,False,False,False,False
1970444,2.0,Bacteria,29547.0,Campylobacterota,3031852.0,Epsilonproteobacteria,213849.0,Campylobacterales,2771472.0,Sulfurovaceae,265570.0,Sulfurovum,1970444.0,Sulfurovum sp. 28-43-6,species,Sulfurovum sp. 28-43-6,15.27,15.27,15.27,original,optimum,aciDB,aciDB344,1970444,False,False,False,False
1970445,2.0,Bacteria,29547.0,Campylobacterota,3031852.0,Epsilonproteobacteria,213849.0,Campylobacterales,2771472.0,Sulfurovaceae,265570.0,Sulfurovum,1970445.0,Sulfurovum sp. 35-42-20,species,Sulfurovum sp. 35-42-20,15.27,15.27,15.27,original,optimum,aciDB,aciDB347,1970445,False,False,False,False
1970446,2.0,Bacteria,29547.0,Campylobacterota,3031852.0,Epsilonproteobacteria,213849.0,Campylobacterales,2771472.0,Sulfurovaceae,265570.0,Sulfurovum,1970446.0,Sulfurovum sp. 39-42-12,species,Sulfurovum sp. 39-42-12,15.27,15.27,15.27,original,optimum,aciDB,aciDB345,1970446,False,False,False,False
1970448,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,,,32012.0,Thiomonas,1970448.0,Thiomonas sp. 13-66-29,species,Thiomonas sp. 13-66-29,15.27,15.27,15.27,original,optimum,aciDB,aciDB382,1970448,False,False,False,False
1970449,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,,,32012.0,Thiomonas,1970449.0,Thiomonas sp. 14-64-326,species,Thiomonas sp. 14-64-326,15.27,15.27,15.27,original,optimum,aciDB,aciDB381,1970449,False,False,False,False
1970450,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,,,32012.0,Thiomonas,1970450.0,Thiomonas sp. 14-66-4,species,Thiomonas sp. 14-66-4,15.27,15.27,15.27,original,optimum,aciDB,aciDB380,1970450,False,False,False,False
1970451,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,,,32012.0,Thiomonas,1970451.0,Thiomonas sp. 15-63-373,species,Thiomonas sp. 15-63-373,15.27,15.27,15.27,original,optimum,aciDB,aciDB379,1970451,False,False,False,False
1970452,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,,,32012.0,Thiomonas,1970452.0,Thiomonas sp. 15-66-11,species,Thiomonas sp. 15-66-11,15.27,15.27,15.27,original,optimum,aciDB,aciDB378,1970452,False,False,False,False
1970453,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,,,32012.0,Thiomonas,1970453.0,Thiomonas sp. 20-64-5,species,Thiomonas sp. 20-64-5,15.27,15.27,15.27,original,optimum,aciDB,aciDB377,1970453,False,False,False,False
1970454,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,,,32012.0,Thiomonas,1970454.0,Thiomonas sp. 20-64-9,species,Thiomonas sp. 20-64-9,15.27,15.27,15.27,original,optimum,aciDB,aciDB376,1970454,False,False,False,False
1970600,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,72273.0,Thiotrichales,,,,,1970600.0,Thiotrichales bacterium 12-47-6,species,Thiotrichales bacterium 12-47-6,15.27,15.27,15.27,original,optimum,aciDB,aciDB386,1970600,False,False,False,False
1970601,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,72273.0,Thiotrichales,,,,,1970601.0,Thiotrichales bacterium 16-46-22,species,Thiotrichales bacterium 16-46-22,15.27,15.27,15.27,original,optimum,aciDB,aciDB385,1970601,False,False,False,False
1970602,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,72273.0,Thiotrichales,,,,,1970602.0,Thiotrichales bacterium 17-46-47,species,Thiotrichales bacterium 17-46-47,15.44,15.44,15.44,original,optimum,aciDB,aciDB389,1970602,False,False,False,False
1970603,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,72273.0,Thiotrichales,,,,,1970603.0,Thiotrichales bacterium 24-47-4,species,Thiotrichales bacterium 24-47-4,15.44,15.44,15.44,original,optimum,aciDB,aciDB387,1970603,False,False,False,False
1970604,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,72273.0,Thiotrichales,,,,,1970604.0,Thiotrichales bacterium 32-46-8,species,Thiotrichales bacterium 32-46-8,15.44,15.44,15.44,original,optimum,aciDB,aciDB388,1970604,False,False,False,False
1970605,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,72273.0,Thiotrichales,,,,,1970605.0,Thiotrichales bacterium 34-46-19,species,Thiotrichales bacterium 34-46-19,15.44,15.44,15.44,original,optimum,aciDB,aciDB390,1970605,False,False,False,False
1970606,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,72273.0,Thiotrichales,,,,,1970606.0,Thiotrichales bacterium 35-46-9,species,Thiotrichales bacterium 35-46-9,15.44,15.44,15.44,original,optimum,aciDB,aciDB384,1970606,False,False,False,False
1970607,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,72273.0,Thiotrichales,,,,,1970607.0,Thiotrichales bacterium 39-47-5,species,Thiotrichales bacterium 39-47-5,15.44,15.44,15.44,original,optimum,aciDB,aciDB391,1970607,False,False,False,False
1970608,2.0,Bacteria,74201.0,Verrucomicrobiota,,,,,,,,,1970608.0,Verrucomicrobia bacterium 12-59-8,species,Verrucomicrobia bacterium 12-59-8,15.44,15.44,15.44,original,optimum,aciDB,aciDB393,1970608,False,False,False,False
1970609,2.0,Bacteria,74201.0,Verrucomicrobiota,,,,,,,,,1970609.0,Verrucomicrobia bacterium 21-51-4,species,Verrucomicrobia bacterium 21-51-4,15.44,15.44,15.44,original,optimum,aciDB,aciDB394,1970609,False,False,False,False
1970610,2.0,Bacteria,74201.0,Verrucomicrobiota,203494.0,Verrucomicrobiia,48461.0,Verrucomicrobiales,,,,,1970610.0,Verrucomicrobiales bacterium 32-60-5,species,Verrucomicrobiales bacterium 32-60-5,15.44,15.44,15.44,original,optimum,aciDB,aciDB395,1970610,False,False,False,False
1970611,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135614.0,Lysobacterales,,,,,1970611.0,Lysobacterales bacterium 13-68-4,species,Lysobacterales bacterium 13-68-4,15.44,15.44,15.44,original,optimum,aciDB,aciDB409,1970611,False,False,False,False
1970612,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135614.0,Lysobacterales,,,,,1970612.0,Lysobacterales bacterium 14-68-21,species,Lysobacterales bacterium 14-68-21,15.44,15.44,15.44,original,optimum,aciDB,aciDB411,1970612,False,False,False,False
1970613,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135614.0,Lysobacterales,,,,,1970613.0,Lysobacterales bacterium 15-68-25,species,Lysobacterales bacterium 15-68-25,15.44,15.44,15.44,original,optimum,aciDB,aciDB410,1970613,False,False,False,False
1971593,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,356.0,Hyphomicrobiales,335928.0,Xanthobacteraceae,279.0,Xanthobacter,1971593.0,Xanthobacter sp. 17-67-6,species,Xanthobacter sp. 17-67-6,15.44,15.44,15.44,original,optimum,aciDB,aciDB408,1971593,False,False,False,False
1971594,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,356.0,Hyphomicrobiales,335928.0,Xanthobacteraceae,279.0,Xanthobacter,1971594.0,Xanthobacter sp. 35-67-6,species,Xanthobacter sp. 35-67-6,15.44,15.44,15.44,original,optimum,aciDB,aciDB407,1971594,False,False,False,False
348042,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,244698.0,Gillisia,348042.0,Gillisia myxillae,species,Gillisia myxillae,16.00,16.00,16.0,original,optimum,Tempura,Tempura8390,348042,False,False,False,False
85583,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135618.0,Methylococcales,403.0,Methylococcaceae,416.0,Methylomonas,85583.0,Methylomonas scandinavica,species,Methylomonas scandinavica,17.00,17.00,17.0,original,optimum,Tempura,Tempura8062,85583,False,False,False,False
1125875,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,75682.0,Oxalobacteraceae,1344552.0,Noviherbaspirillum,1125875.0,Noviherbaspirillum psychrotolerans,species,Noviherbaspirillum psychrotolerans,17.00,17.00,17.0,original,optimum,Tempura,Tempura8289,1125875,False,False,False,False
1305842,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,2887326.0,Moraxellales,468.0,Moraxellaceae,497.0,Psychrobacter,209878.0,Psychrobacter muriicola,strain,Psychrobacter muriicola 2pS,17.00,17.00,17.0,original,optimum,Tempura,Tempura6526,1305842,False,False,False,False
1484432,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,261827.0,Algibacter,1484432.0,Algibacter psychrophilus,species,Algibacter psychrophilus,17.00,17.00,17.0,original,optimum,Tempura,Tempura8587,1484432,False,False,False,False
81943,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,356.0,Hyphomicrobiales,45404.0,Beijerinckiaceae,120652.0,Methylocella,81943.0,Methylocella palustris,species,Methylocella palustris,17.50,17.50,17.5,original,optimum,Tempura,Tempura8389,81943,False,False,False,False
