ncbiTaxID_new,superkingdom_id,superkingdom,phylum_id,phylum,class_id,class,order_id,order,family_id,family,genus_id,genus,species_id,species,rank_new,name_new,Temp,Temp_Range_Average,Temp_Duplicate_Average,Temp_Value,Type,Source,Source_ID,taxid_original,taxid_was_merged,taxid_was_deleted,taxid_is_deleted_after_update,has_refseq_assembly
271432,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85006.0,Micrococcales,1268.0,Micrococcaceae,1663.0,Arthrobacter,271432.0,Arthrobacter pigmenti,species,Arthrobacter pigmenti,26.00,26.00,27.0,average,optimum,BacDive,7605,271432,False,False,False,True
271433,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85006.0,Micrococcales,1268.0,Micrococcaceae,1663.0,Arthrobacter,271433.0,Arthrobacter tecti,species,Arthrobacter tecti,28.00,28.00,27.0,average,optimum,BacDive,7608,271433,False,False,False,True
271434,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85006.0,Micrococcales,1268.0,Micrococcaceae,1663.0,Arthrobacter,271434.0,Arthrobacter parietis,species,Arthrobacter parietis,26.00,26.00,27.0,average,optimum,BacDive,7604,271434,False,False,False,True
297536,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85006.0,Micrococcales,85021.0,Intrasporangiaceae,344063.0,Oryzihumus,297536.0,Oryzihumus leptocrescens,species,Oryzihumus leptocrescens,26.00,26.00,27.0,average,optimum,BacDive,6282,297536,False,False,False,True
311208,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,311207.0,Gaetbulibacter,311208.0,Gaetbulibacter saemankumensis,species,Gaetbulibacter saemankumensis,27.00,27.00,27.0,original,optimum,BacDive,5590,311208,False,False,False,True
314092,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267890.0,Shewanellaceae,22.0,Shewanella,314092.0,Shewanella pneumatophori,species,Shewanella pneumatophori,27.00,27.00,27.0,original,optimum,Tempura,Tempura7450,314092,False,False,False,True
357240,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,91347.0,Enterobacterales,543.0,Enterobacteriaceae,1649295.0,Franconibacter,357240.0,Franconibacter helveticus,species,Franconibacter helveticus,27.00,27.00,27.0,original,optimum,BacDive,4377,357240,False,False,False,True
358099,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85006.0,Micrococcales,85019.0,Brevibacteriaceae,1696.0,Brevibacterium,358099.0,Brevibacterium oceani,species,Brevibacterium oceani,27.00,27.00,27.0,original,optimum,BacDive,1866,358099,False,False,False,True
359365,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186818.0,Planococcaceae,1569.0,Sporosarcina,359365.0,Sporosarcina saromensis,species,Sporosarcina saromensis,27.00,27.00,27.0,original,optimum,Tempura,Tempura4090,359365,False,False,False,True
391920,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135613.0,Chromatiales,1046.0,Chromatiaceae,85074.0,Halochromatium,391920.0,Halochromatium roseum,species,Halochromatium roseum,27.00,27.00,27.0,original,optimum,BacDive,2441,391920,False,False,False,True
415218,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85006.0,Micrococcales,85021.0,Intrasporangiaceae,568214.0,Marihabitans,415218.0,Marihabitans asiaticum,species,Marihabitans asiaticum,18-34,26.00,27.0,average,optimum,BacDive,6310,415218,False,False,False,True
501592,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85006.0,Micrococcales,1268.0,Micrococcaceae,57493.0,Kocuria,501592.0,Kocuria gwangalliensis,species,Kocuria gwangalliensis,27.00,27.00,27.0,original,optimum,Tempura,Tempura5796,501592,False,False,False,True
528187,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186822.0,Paenibacillaceae,44249.0,Paenibacillus,528187.0,Paenibacillus tundrae,species,Paenibacillus tundrae,27.00,27.00,27.0,original,optimum,Tempura,Tempura5795,528187,False,False,False,True
619771,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,2887326.0,Moraxellales,468.0,Moraxellaceae,497.0,Psychrobacter,619771.0,Psychrobacter glaciei,species,Psychrobacter glaciei,27.00,27.00,27.0,original,optimum,Tempura,Tempura7285,619771,False,False,False,True
624315,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85008.0,Micromonosporales,28056.0,Micromonosporaceae,907364.0,Phytohabitans,624315.0,Phytohabitans suffuscus,species,Phytohabitans suffuscus,27.00,27.00,27.0,original,optimum,BacDive,8050,624315,False,False,False,True
664424,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,2887326.0,Moraxellales,468.0,Moraxellaceae,497.0,Psychrobacter,664424.0,Psychrobacter fjordensis,species,Psychrobacter fjordensis,27.00,27.00,27.0,original,optimum,Tempura,Tempura7284,664424,False,False,False,True
996801,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,52959.0,Polaribacter,996801.0,Polaribacter reichenbachii,species,Polaribacter reichenbachii,27.00,27.00,27.0,original,optimum,Tempura,Tempura7188,996801,False,False,False,True
1076125,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85008.0,Micromonosporales,28056.0,Micromonosporaceae,907364.0,Phytohabitans,1076125.0,Phytohabitans rumicis,species,Phytohabitans rumicis,27.00,27.00,27.0,original,optimum,Tempura,Tempura7286,1076125,False,False,False,True
1076523,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135614.0,Lysobacterales,1775411.0,Rhodanobacteraceae,75309.0,Rhodanobacter,1076523.0,Rhodanobacter sp. OR87,species,Rhodanobacter sp. OR87,27.00,27.00,27.0,original,optimum,aciDB,aciDB207,1076523,False,False,False,True
1076524,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135614.0,Lysobacterales,1775411.0,Rhodanobacteraceae,75309.0,Rhodanobacter,1076524.0,Rhodanobacter sp. OR92,species,Rhodanobacter sp. OR92,27.00,27.00,27.0,original,optimum,aciDB,aciDB206,1076524,False,False,False,True
1132444,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,356.0,Hyphomicrobiales,31993.0,Methylocystaceae,133.0,Methylocystis,173366.0,Methylocystis rosea,strain,Methylocystis rosea SV97,27.00,27.00,27.0,original,optimum,Tempura,Tempura5797,1132444,False,False,False,True
1213861,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85010.0,Pseudonocardiales,2070.0,Pseudonocardiaceae,1891915.0,Actinocrispum,1213861.0,Actinocrispum wychmicini,species,Actinocrispum wychmicini,27.00,27.00,27.0,original,optimum,Tempura,Tempura7258,1213861,False,False,False,True
1220586,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,29331.0,Amphibacillus,360185.0,Amphibacillus sediminis,strain,Amphibacillus sediminis NBRC 103570,27.00,27.00,27.0,original,optimum,BacDive,1406,1220586,False,False,False,True
1384056,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135614.0,Lysobacterales,32033.0,Lysobacteraceae,490567.0,Arenimonas,948077.0,Arenimonas metalli,strain,Arenimonas metalli CF5-1,27.00,27.00,27.0,original,optimum,Tempura,Tempura4733,1384056,False,False,False,True
1388748,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,91347.0,Enterobacterales,543.0,Enterobacteriaceae,1649298.0,Siccibacter,357233.0,Siccibacter turicensis,strain,Siccibacter turicensis LMG 23730,27.00,27.00,27.0,original,optimum,BacDive,4378,1388748,False,False,False,True
1629072,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85008.0,Micromonosporales,28056.0,Micromonosporaceae,1865.0,Actinoplanes,1629072.0,Actinoplanes lichenis,species,Actinoplanes lichenis,27.00,27.00,27.0,original,optimum,Tempura,Tempura4745,1629072,False,False,False,True
2316085,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,72274.0,Pseudomonadales,135621.0,Pseudomonadaceae,286.0,Pseudomonas,2316085.0,Pseudomonas bubulae,species,Pseudomonas bubulae,27.00,27.00,27.0,original,optimum,Tempura,Tempura7366,2316085,False,False,False,True
2600598,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,72274.0,Pseudomonadales,135621.0,Pseudomonadaceae,286.0,Pseudomonas,2600598.0,Pseudomonas saxonica,species,Pseudomonas saxonica,27.00,27.00,27.0,original,optimum,Tempura,Tempura7283,2600598,False,False,False,True
299255,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267892.0,Ferrimonadaceae,44011.0,Ferrimonas,299255.0,Ferrimonas marina,species,Ferrimonas marina,27.00,27.00,27.25,average,optimum,BacDive,5455,299255,False,False,False,True
